feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0.8157099697885197,0.7154150197628459,0.4812834224598929,0.6134020618556701,0.19565217391304346,0.11811023622047245,0.02742616033755273,0.7358490566037735,0.2334384858044164,0.4556313993174061,0.24390243902439027,0.19834710743801653,0.20648464163822525,0.0
0.7311178247734137,0.5849802371541503,0.6631016042780749,0.6391752577319588,0.44565217391304346,0.2834645669291338,0.12236286919831224,0.5660377358490565,0.3312302839116719,0.8020477815699658,0.30081300813008127,0.11983471074380167,0.35580204778157,0.0
0.5407854984894261,0.5197628458498024,0.5026737967914437,0.4587628865979382,0.19565217391304346,0.19685039370078738,0.06751054852320675,0.5094339622641509,0.17665615141955837,0.7662116040955631,0.19512195121951217,0.19834710743801653,0.34726962457337884,0.0
0.770392749244713,0.3636363636363637,0.7112299465240641,0.7164948453608249,0.3804347826086956,0.22440944881889766,0.10548523206751052,0.490566037735849,0.35646687697160884,0.629692832764505,0.21138211382113822,0.21900826446280994,0.40273037542662116,0.0
0.7160120845921452,0.7628458498023716,0.802139037433155,0.7422680412371134,0.45652173913043476,0.39370078740157477,0.13080168776371304,0.2641509433962264,0.220820189274448,0.6160409556313993,0.1544715447154472,0.26859504132231404,0.3003412969283277,0.0
0.35347432024169173,0.45256916996047436,0.5133689839572192,0.43298969072164956,0.2826086956521739,0.10629921259842519,0.03164556962025315,0.5094339622641509,0.10094637223974763,0.3600682593856655,0.1463414634146342,0.23140495867768598,0.19795221843003413,0.0
0.525679758308157,0.3260869565217392,0.4919786096256683,0.4587628865979382,0.17391304347826086,0.16141732283464563,0.03586497890295358,0.6603773584905659,0.07255520504731862,0.7354947952218429,0.07317073170731704,0.14876033057851235,0.16382252559726962,0.0
0.945619335347432,0.34980237154150196,0.5989304812834224,0.48453608247422686,0.22826086956521738,0.2755905511811023,0.07594936708860757,0.5849056603773585,0.2618296529968454,0.7184300341296928,0.11382113821138212,0.1818181818181818,0.32593856655290104,0.0
0.8096676737160123,0.9703557312252966,0.5828877005347595,0.5103092783505155,0.2717391304347826,0.2755905511811023,0.05696202531645568,0.7358490566037735,0.2050473186119874,0.5477815699658702,0.13008130081300814,0.19421487603305784,0.39419795221843,0.0
0.7160120845921452,0.6264822134387352,0.5989304812834224,0.6391752577319588,0.34782608695652173,0.3228346456692913,0.08649789029535863,0.5660377358490565,0.31545741324921134,0.5136518771331057,0.17886178861788615,0.11983471074380167,0.40273037542662116,0.0
0.6767371601208458,0.699604743083004,0.4812834224598929,0.48453608247422686,0.5434782608695652,0.24015748031496065,0.07383966244725736,0.5660377358490565,0.2965299684542587,0.7610921501706484,0.08943089430894308,0.11983471074380167,0.47525597269624575,0.0
0.6465256797583082,0.36561264822134387,0.5401069518716578,0.48453608247422686,0.5434782608695652,0.2637795275590551,0.07172995780590717,0.7547169811320754,0.3312302839116719,0.6843003412969284,0.09756097560975609,0.14462809917355376,0.4795221843003413,0.0
0.9365558912386709,0.6640316205533596,0.7379679144385027,0.7164948453608249,0.2826086956521739,0.42125984251968496,0.08860759493670885,0.8113207547169812,0.2965299684542587,0.675767918088737,0.10569105691056911,0.1363636363636364,0.24061433447098976,0.0
